# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      0819b080530    90711f03
w      0819b080534    911e2000
w      0819b080538    90714040
w      0819b08053c    9118ff00
w      0819b080540    9119ff00
w      0819b080544    911aff00
w      0819b080548    911b0300
w      0819b08054c    9114fe00
w      0819b080550    9115ff00
w      0819b080554    91167f40
w      0819b080558    9140ff00
w      0819b08055c    9141ff10
w      0819b080560    910e0101
w      0819b080564    910df010
w      0819b080568    d0000006
w      0819b08056c    1048000f
w      0819b080570    61070038
w      0819b080574    f000013b
w      0819b080578    00000000
w      0819b08057c    90140703
w      0819b080580    90344000
w      0819b080584    90ed0600
w      0819b080588    9070f000
w      0819b08058c    90711f03
w      0819b080590    911e2000
w      0819b080594    90714040
w      0819b080598    9118ff00
w      0819b08059c    9119ff00
w      0819b0805a0    911aff00
w      0819b0805a4    911b0300
w      0819b0805a8    9114fe00
w      0819b0805ac    9115ff00
w      0819b0805b0    91167f40
w      0819b0805b4    9140ff00
w      0819b0805b8    9141ff10
w      0819b0805bc    910e0101
w      0819b0805c0    910df010
w      0819b0805c4    d0000006
w      0819b0805c8    1048000f
w      0819b0805cc    61070038
w      0819b0805d0    f000013b
w      0819b0805d4    00000000
w      0819b0805d8    90140702
w      0819b0805dc    90344000
w      0819b0805e0    90ed0600
w      0819b0805e4    9070f080
w      0819b0805e8    90711f02
w      0819b0805ec    911e2000
w      0819b0805f0    90714000
w      0819b0805f4    9118ffcc
w      0819b0805f8    9119ffcc
w      0819b0805fc    911affcc
w      0819b080600    911b0300
w      0819b080604    9114fe00
w      0819b080608    9115ff00
w      0819b08060c    91167f2d
w      0819b080610    9140ff5c
w      0819b080614    9141ff0f
w      0819b080618    910e0101
w      0819b08061c    910df010
w      0819b080620    d0000006
w      0819b080624    1048000f
w      0819b080628    61070038
w      0819b08062c    f000013b
w      0819b080630    00000000
w      0819b080634    90140701
w      0819b080638    90344000
w      0819b08063c    90ed0600
w      0819b080640    9070f080
w      0819b080644    90711f02
w      0819b080648    911e2000
w      0819b08064c    90714000
w      0819b080650    9118ffcc
w      0819b080654    9119ffcc
w      0819b080658    911affcc
w      0819b08065c    911b0300
w      0819b080660    9114fe00
w      0819b080664    9115ff00
w      0819b080668    91167f2d
w      0819b08066c    9140ff5c
w      0819b080670    9141ff0f
w      0819b080674    910e0101
w      0819b080678    910df010
w      0819b08067c    d0000006
w      0819b080680    1048000f
w      0819b080684    61070038
w      0819b080688    f000013b
w      0819b08068c    00000000
w      0819b080690    90140700
w      0819b080694    90344000
w      0819b080698    90ed0604
w      0819b08069c    9070f080
w      0819b0806a0    90711f02
w      0819b0806a4    911e2000
w      0819b0806a8    90714000
w      0819b0806ac    9118ffcc
w      0819b0806b0    9119ffcc
w      0819b0806b4    911affcc
w      0819b0806b8    911b0300
w      0819b0806bc    9114fe00
w      0819b0806c0    9115ff00
w      0819b0806c4    91167f2d
w      0819b0806c8    9140ff5c
w      0819b0806cc    9141ff0f
w      0819b0806d0    910e0101
w      0819b0806d4    910df010
w      0819b0806d8    d0000006
w      0819b0806dc    1048000f
w      0819b0806e0    61070038
w      0819b0806e4    f000013b
w      0819b0806e8    00000000
w      0819b0806ec    00000000
w      0819b0806f0    c0000000
w      0819b0806f4    00000000
w      0819b0806f8    c0000000
w      0819b0806fc    00000000
w      0819b080700    c0000000
w      0819b080704    915d0100
w      0819b080708    91610100
w      0819b08070c    91650100
w      0819b080710    91690100
w      0819b080714    916d0100
w      0819b080718    91710100
w      0819b08071c    91750100
w      0819b080720    91790100
w      0819b080724    c0000000
w      0819b080728    c0000000
w      0819b08072c    9518ffff
w      0819b080730    95190301
w      0819b080734    953cffff
w      0819b080738    953d0301
w      0819b08073c    9500f070
w      0819b080740    9501ffe0
w      0819b080744    95020707
w      0819b080748    9524f070
w      0819b08074c    9525ffe0
w      0819b080750    95260707
w      0819b080754    949f8000
w      0819b080758    91c01000
w      0819b08075c    91640101
w      0819b080760    91510200
w      0819b080764    91504040
w      0819b080768    91c40200
w      0819b08076c    b0000032
w      0819b080770    500706d0
w      0819b080774    10580001
w      0819b080778    41c001e3
w      0819b08077c    1048000f
w      0819b080780    600703c0
w      0819b080784    93c01010
w      0819b080788    400001ef
w      0819b08078c    93c05040
w      0819b080790    b0000032
w      0819b080794    93c40101
w      0819b080798    82e503bc
w      0819b08079c    93c40100
w      0819b0807a0    80e503bc
w      0819b0807a4    93c04000
w      0819b0807a8    500703bc
w      0819b0807ac    1048000f
w      0819b0807b0    10180001
w      0819b0807b4    10100001
w      0819b0807b8    600706d0
w      0819b0807bc    00000000
w      0819b0807c0    00000000
w      0819b0807c4    91501010
w      0819b0807c8    b0003a98
w      0819b0807cc    91540303
w      0819b0807d0    b00009c4
w      0819b0807d4    96ec8000
w      0819b0807d8    b0000032
w      0819b0807dc    96ec8080
w      0819b0807e0    91500808
w      0819b0807e4    b0003a98
w      0819b0807e8    915c0202
w      0819b0807ec    b00001f4
w      0819b0807f0    915c0101
w      0819b0807f4    b00001f4
w      0819b0807f8    915c2020
w      0819b0807fc    b00001f4
w      0819b080800    915c0404
w      0819b080804    b00001f4
w      0819b080808    915c4040
w      0819b08080c    b00001f4
w      0819b080810    91540300
w      0819b080814    96ed0100
w      0819b080818    b0000032
w      0819b08081c    96ed0101
w      0819b080820    b00001f4
w      0819b080824    97000c0c
w      0819b080828    97010101
w      0819b08082c    b0000032
w      0819b080830    91610606
w      0819b080834    91624242
w      0819b080838    91600101
w      0819b08083c    50270494
w      0819b080840    104900c0
w      0819b080844    200045e6
w      0819b080848    50470494
w      0819b08084c    104a0300
w      0819b080850    200049e8
w      0819b080854    50670494
w      0819b080858    104b0003
w      0819b08085c    9494c300
w      0819b080860    94950300
w      0819b080864    b0000005
w      0819b080868    91510101
w      0819b08086c    10400000
w      0819b080870    104800c0
w      0819b080874    200021e6
w      0819b080878    41410225
w      0819b08087c    30000207
w      0819b080880    200041c6
w      0819b080884    61070494
w      0819b080888    b0000005
w      0819b08088c    200041e6
w      0819b080890    4000021e
w      0819b080894    10400000
w      0819b080898    10480300
w      0819b08089c    200021e8
w      0819b0808a0    4142022f
w      0819b0808a4    30000207
w      0819b0808a8    200041c8
w      0819b0808ac    61070494
w      0819b0808b0    b0000005
w      0819b0808b4    200041e8
w      0819b0808b8    40000228
w      0819b0808bc    10400000
w      0819b0808c0    10480003
w      0819b0808c4    200021e0
w      0819b0808c8    41430237
w      0819b0808cc    30000207
w      0819b0808d0    61070494
w      0819b0808d4    b0000005
w      0819b0808d8    40000232
w      0819b0808dc    915c1818
w      0819b0808e0    b00001f4
w      0819b0808e4    94bcff00
w      0819b0808e8    94bd0101
w      0819b0808ec    94bd0100
w      0819b0808f0    501704e0
w      0819b0808f4    10480100
w      0819b0808f8    41c00247
w      0819b0808fc    501704e0
w      0819b080900    104800ff
w      0819b080904    610704bc
w      0819b080908    94bd1101
w      0819b08090c    b0000005
w      0819b080910    94740101
w      0819b080914    94690c0c
w      0819b080918    40000251
w      0819b08091c    94bd1110
w      0819b080920    94740101
w      0819b080924    94690c0c
w      0819b080928    b0001388
w      0819b08092c    94c40101
w      0819b080930    82e904b8
w      0819b080934    94c40100
w      0819b080938    80e904b8
w      0819b08093c    94bd1000
w      0819b080940    b0002710
w      0819b080944    97000101
w      0819b080948    b0000032
w      0819b08094c    947f0404
w      0819b080950    94740100
w      0819b080954    b0002710
w      0819b080958    501704e0
w      0819b08095c    10480100
w      0819b080960    41c00263
w      0819b080964    501704e0
w      0819b080968    200001f0
w      0819b08096c    1048001f
w      0819b080970    6107049c
w      0819b080974    104803e0
w      0819b080978    6107049c
w      0819b08097c    10487c00
w      0819b080980    6107049c
w      0819b080984    949f8080
w      0819b080988    4000027f
w      0819b08098c    91508080
w      0819b080990    949f8000
w      0819b080994    94a8ffaa
w      0819b080998    94a9ff00
w      0819b08099c    94a20c00
w      0819b0809a0    94a00101
w      0819b0809a4    82e00498
w      0819b0809a8    94a00100
w      0819b0809ac    80e00498
w      0819b0809b0    94a20c04
w      0819b0809b4    94a00101
w      0819b0809b8    82e00498
w      0819b0809bc    94a00100
w      0819b0809c0    80e00498
w      0819b0809c4    94a20c08
w      0819b0809c8    94a00101
w      0819b0809cc    82e00498
w      0819b0809d0    94a00100
w      0819b0809d4    80e00498
w      0819b0809d8    91508000
w      0819b0809dc    50070498
w      0819b0809e0    10587fff
w      0819b0809e4    611704e0
w      0819b0809e8    500704b8
w      0819b0809ec    10480100
w      0819b0809f0    10200100
w      0819b0809f4    104801ff
w      0819b0809f8    611704e0
w      0819b0809fc    00000000
w      0819b080a00    500701c8
w      0819b080a04    10480006
w      0819b080a08    200041e1
w      0819b080a0c    91c80600
w      0819b080a10    91500404
w      0819b080a14    200001c1
w      0819b080a18    10480006
w      0819b080a1c    610701c8
w      0819b080a20    b00001f4
w      0819b080a24    91600c0c
w      0819b080a28    9161f8f8
w      0819b080a2c    91623f3f
w      0819b080a30    b0001388
w      0819b080a34    97000202
w      0819b080a38    b0000032
w      0819b080a3c    91601010
w      0819b080a40    91610101
w      0819b080a44    9160e0e0
w      0819b080a48    b0000032
w      0819b080a4c    d0000004
w      0819b080a50    10480007
w      0819b080a54    61070620
w      0819b080a58    f00004ee
w      0819b080a5c    93e00303
w      0819b080a60    00000000
w      0819b080a64    00000000
w      0819b080a68    00000000
w      0819b080a6c    93e00300
w      0819b080a70    91601000
w      0819b080a74    91610100
w      0819b080a78    9160e000
w      0819b080a7c    97000200
w      0819b080a80    b0000032
w      0819b080a84    91600c00
w      0819b080a88    9161f800
w      0819b080a8c    91623700
w      0819b080a90    00000000
w      0819b080a94    500701c8
w      0819b080a98    10480006
w      0819b080a9c    200041e1
w      0819b080aa0    91c80600
w      0819b080aa4    b0000005
w      0819b080aa8    91500400
w      0819b080aac    200001c1
w      0819b080ab0    10480006
w      0819b080ab4    610701c8
w      0819b080ab8    91540101
w      0819b080abc    94690c00
w      0819b080ac0    947f0400
w      0819b080ac4    97000100
w      0819b080ac8    b0000032
w      0819b080acc    97000c00
w      0819b080ad0    97010100
w      0819b080ad4    b0000032
w      0819b080ad8    50270494
w      0819b080adc    10490003
w      0819b080ae0    50470494
w      0819b080ae4    104a0300
w      0819b080ae8    200049e8
w      0819b080aec    50670494
w      0819b080af0    104b00c0
w      0819b080af4    20004de6
w      0819b080af8    e0000010
w      0819b080afc    e0000098
w      0819b080b00    41c002c5
w      0819b080b04    34000207
w      0819b080b08    61070494
w      0819b080b0c    b0000005
w      0819b080b10    400002c0
w      0819b080b14    e0000020
w      0819b080b18    e00000a8
w      0819b080b1c    41c002ce
w      0819b080b20    34000207
w      0819b080b24    200041c8
w      0819b080b28    61070494
w      0819b080b2c    b0000005
w      0819b080b30    200041e8
w      0819b080b34    400002c7
w      0819b080b38    e0000030
w      0819b080b3c    e00000b8
w      0819b080b40    41c002d7
w      0819b080b44    34000207
w      0819b080b48    200041c6
w      0819b080b4c    61070494
w      0819b080b50    b0000005
w      0819b080b54    200041e6
w      0819b080b58    400002d0
w      0819b080b5c    94bd1000
w      0819b080b60    94bcff00
w      0819b080b64    94bd0101
w      0819b080b68    94bd0100
w      0819b080b6c    9469c000
w      0819b080b70    946a3f00
w      0819b080b74    94692020
w      0819b080b78    94692000
w      0819b080b7c    b0000005
w      0819b080b80    915c0800
w      0819b080b84    91510100
w      0819b080b88    915c1000
w      0819b080b8c    104903c3
w      0819b080b90    61270494
w      0819b080b94    91610600
w      0819b080b98    91624200
w      0819b080b9c    91600100
w      0819b080ba0    915c6700
w      0819b080ba4    91500800
w      0819b080ba8    b00009c4
w      0819b080bac    91540100
w      0819b080bb0    b00009c4
w      0819b080bb4    00000000
w      0819b080bb8    91501000
w      0819b080bbc    91504000
w      0819b080bc0    00000000
w      0819b080bc4    d0000004
w      0819b080bc8    10480001
w      0819b080bcc    20002000
w      0819b080bd0    500706d8
w      0819b080bd4    41c002f7
w      0819b080bd8    96d70200
w      0819b080bdc    f0000600
w      0819b080be0    50070298
w      0819b080be4    10480003
w      0819b080be8    41c00306
w      0819b080bec    500706b4
w      0819b080bf0    1008ffff
w      0819b080bf4    1018ffff
w      0819b080bf8    42000306
w      0819b080bfc    d000000a
w      0819b080c00    10480001
w      0819b080c04    610701c4
w      0819b080c08    200001e1
w      0819b080c0c    200001ca
w      0819b080c10    10480400
w      0819b080c14    61070298
w      0819b080c18    c0000000
w      0819b080c1c    44000000
w      0819b080c20    91c80100
w      0819b080c24    96ec2e22
w      0819b080c28    924c1000
w      0819b080c2c    92980300
w      0819b080c30    92c4c000
w      0819b080c34    92c57f0c
w      0819b080c38    94960600
w      0819b080c3c    91a2ff30
w      0819b080c40    9294ff14
w      0819b080c44    9295ffd8
w      0819b080c48    92960303
w      0819b080c4c    9399f808
w      0819b080c50    939a1f01
w      0819b080c54    93437c04
w      0819b080c58    91c04040
w      0819b080c5c    9468fcdc
w      0819b080c60    94690301
w      0819b080c64    946f7c44
w      0819b080c68    94790f07
w      0819b080c6c    934f1818
w      0819b080c70    93900700
w      0819b080c74    93910f00
w      0819b080c78    9390f000
w      0819b080c7c    9394ff20
w      0819b080c80    9395ff00
w      0819b080c84    9396ff80
w      0819b080c88    93970707
w      0819b080c8c    9370ff24
w      0819b080c90    9371fff4
w      0819b080c94    9374ff24
w      0819b080c98    9375fff4
w      0819b080c9c    93411f0a
w      0819b080ca0    9342ff4a
w      0819b080ca4    93430301
w      0819b080ca8    93451f12
w      0819b080cac    9346ff52
w      0819b080cb0    93470302
w      0819b080cb4    934cff70
w      0819b080cb8    934dffd9
w      0819b080cbc    934eff01
w      0819b080cc0    934f0300
w      0819b080cc4    9358ff60
w      0819b080cc8    9359ffc4
w      0819b080ccc    935afffe
w      0819b080cd0    935b0303
w      0819b080cd4    935cff60
w      0819b080cd8    935dffc4
w      0819b080cdc    935efffe
w      0819b080ce0    935f0303
w      0819b080ce4    96f4fff0
w      0819b080ce8    96f5ffff
w      0819b080cec    96f6ffff
w      0819b080cf0    96f7ffff
w      0819b080cf4    96f8ffff
w      0819b080cf8    96f9ffff
w      0819b080cfc    96faffff
w      0819b080d00    96fbffff
w      0819b080d04    92c61000
w      0819b080d08    947cff00
w      0819b080d0c    947dff00
w      0819b080d10    947eff00
w      0819b080d14    947f0300
w      0819b080d18    9490ff00
w      0819b080d1c    9491ff00
w      0819b080d20    9492ff00
w      0819b080d24    94930300
w      0819b080d28    9474fe00
w      0819b080d2c    9475ff00
w      0819b080d30    94767f40
w      0819b080d34    94c0e000
w      0819b080d38    94c1ff00
w      0819b080d3c    94c21f02
w      0819b080d40    9438ff32
w      0819b080d44    92c80100
w      0819b080d48    91680c0c
w      0819b080d4c    939b1010
w      0819b080d50    936e0800
w      0819b080d54    9380ff00
w      0819b080d58    9382ffff
w      0819b080d5c    938eff40
w      0819b080d60    938cff65
w      0819b080d64    937affff
w      0819b080d68    937b0101
w      0819b080d6c    9378ffff
w      0819b080d70    93790101
w      0819b080d74    93863f00
w      0819b080d78    93843f00
w      0819b080d7c    96d70200
w      0819b080d80    d0000006
w      0819b080d84    1048000f
w      0819b080d88    610701c0
w      0819b080d8c    f00002f1
w      0819b080d90    00000000
w      0819b080d94    91c80100
w      0819b080d98    96ec2e24
w      0819b080d9c    924c1000
w      0819b080da0    92980300
w      0819b080da4    92c4c000
w      0819b080da8    92c57f0c
w      0819b080dac    94960600
w      0819b080db0    91a2ff30
w      0819b080db4    9294ff14
w      0819b080db8    9295ffd8
w      0819b080dbc    92960303
w      0819b080dc0    9399f808
w      0819b080dc4    939a1f01
w      0819b080dc8    93437c04
w      0819b080dcc    91c04040
w      0819b080dd0    9468fcdc
w      0819b080dd4    94690301
w      0819b080dd8    946f7c44
w      0819b080ddc    94790f07
w      0819b080de0    934f1818
w      0819b080de4    93900700
w      0819b080de8    93910f00
w      0819b080dec    9390f000
w      0819b080df0    9394ff20
w      0819b080df4    9395ff00
w      0819b080df8    9396ff80
w      0819b080dfc    93970707
w      0819b080e00    9370ff24
w      0819b080e04    9371fff4
w      0819b080e08    9374ff24
w      0819b080e0c    9375fff4
w      0819b080e10    93411f0a
w      0819b080e14    9342ff4a
w      0819b080e18    93430301
w      0819b080e1c    93451f12
w      0819b080e20    9346ff52
w      0819b080e24    93470302
w      0819b080e28    934cff70
w      0819b080e2c    934dffd9
w      0819b080e30    934eff01
w      0819b080e34    934f0300
w      0819b080e38    9358ff60
w      0819b080e3c    9359ffc4
w      0819b080e40    935afffe
w      0819b080e44    935b0303
w      0819b080e48    935cff60
w      0819b080e4c    935dffc4
w      0819b080e50    935efffe
w      0819b080e54    935f0303
w      0819b080e58    96f4fff0
w      0819b080e5c    96f5ffff
w      0819b080e60    96f6ffff
w      0819b080e64    96f7ffff
w      0819b080e68    96f8ffff
w      0819b080e6c    96f9ffff
w      0819b080e70    96faffff
w      0819b080e74    96fbffff
w      0819b080e78    92c61000
w      0819b080e7c    947cff00
w      0819b080e80    947dff00
w      0819b080e84    947eff00
w      0819b080e88    947f0300
w      0819b080e8c    9490ff00
w      0819b080e90    9491ff00
w      0819b080e94    9492ff00
w      0819b080e98    94930300
w      0819b080e9c    9474fe00
w      0819b080ea0    9475ff00
w      0819b080ea4    94767f40
w      0819b080ea8    94c0e000
w      0819b080eac    94c1ff00
w      0819b080eb0    94c21f02
w      0819b080eb4    9438ff32
w      0819b080eb8    92c80100
w      0819b080ebc    91680c0c
w      0819b080ec0    939b1010
w      0819b080ec4    936e0800
w      0819b080ec8    9380ff00
w      0819b080ecc    9382ffff
w      0819b080ed0    938eff40
w      0819b080ed4    938cff65
w      0819b080ed8    937affff
w      0819b080edc    937b0101
w      0819b080ee0    9378ffff
w      0819b080ee4    93790101
w      0819b080ee8    93863f00
w      0819b080eec    93843f00
w      0819b080ef0    96d70200
w      0819b080ef4    d0000006
w      0819b080ef8    1048000f
w      0819b080efc    610701c0
w      0819b080f00    f00002f1
w      0819b080f04    00000000
w      0819b080f08    91c80100
w      0819b080f0c    96ec2e04
w      0819b080f10    924c1000
w      0819b080f14    92980300
w      0819b080f18    92c4c000
w      0819b080f1c    92c57f0a
w      0819b080f20    94960600
w      0819b080f24    91a2ff78
w      0819b080f28    9294ff14
w      0819b080f2c    9295ffd8
w      0819b080f30    92960303
w      0819b080f34    9399f810
w      0819b080f38    939a1f02
w      0819b080f3c    93437c08
w      0819b080f40    91c04040
w      0819b080f44    9468fcdc
w      0819b080f48    94690301
w      0819b080f4c    946f7c44
w      0819b080f50    94790f07
w      0819b080f54    934f1818
w      0819b080f58    93900703
w      0819b080f5c    93910f06
w      0819b080f60    9390f0f0
w      0819b080f64    9394ff20
w      0819b080f68    9395ff00
w      0819b080f6c    9396ff80
w      0819b080f70    93970707
w      0819b080f74    9370ff50
w      0819b080f78    9371ffc3
w      0819b080f7c    9374ff50
w      0819b080f80    9375ffc3
w      0819b080f84    93411f07
w      0819b080f88    9342ffe7
w      0819b080f8c    93430300
w      0819b080f90    93451f0f
w      0819b080f94    9346ffef
w      0819b080f98    93470301
w      0819b080f9c    934cffb0
w      0819b080fa0    934dff7b
w      0819b080fa4    934eff01
w      0819b080fa8    934f0300
w      0819b080fac    9358ffe0
w      0819b080fb0    9359ff02
w      0819b080fb4    935affff
w      0819b080fb8    935b0303
w      0819b080fbc    935cffe0
w      0819b080fc0    935dff02
w      0819b080fc4    935effff
w      0819b080fc8    935f0303
w      0819b080fcc    96f4ffff
w      0819b080fd0    96f5ff0f
w      0819b080fd4    96f6ffff
w      0819b080fd8    96f7ffff
w      0819b080fdc    96f8ffff
w      0819b080fe0    96f9ffff
w      0819b080fe4    96faffff
w      0819b080fe8    96fbffff
w      0819b080fec    92c61000
w      0819b080ff0    947cffcc
w      0819b080ff4    947dffcc
w      0819b080ff8    947effcc
w      0819b080ffc    947f0300
w      0819b081000    9490ffcc
w      0819b081004    9491ffcc
w      0819b081008    9492ffcc
w      0819b08100c    94930300
w      0819b081010    9474fe00
w      0819b081014    9475ff00
w      0819b081018    94767f2d
w      0819b08101c    94c0e080
w      0819b081020    94c1ffeb
w      0819b081024    94c21f01
w      0819b081028    9438ff32
w      0819b08102c    92c80100
w      0819b081030    91680c0c
w      0819b081034    939b1010
w      0819b081038    936e0800
w      0819b08103c    9380ff00
w      0819b081040    9382ffff
w      0819b081044    938eff40
w      0819b081048    938cff51
w      0819b08104c    937affff
w      0819b081050    937b0101
w      0819b081054    9378ffff
w      0819b081058    93790101
w      0819b08105c    93863f00
w      0819b081060    93843f00
w      0819b081064    96d70202
w      0819b081068    d0000006
w      0819b08106c    1048000f
w      0819b081070    610701c0
w      0819b081074    f00002f1
w      0819b081078    00000000
w      0819b08107c    91c80100
w      0819b081080    96ec2e06
w      0819b081084    924c1000
w      0819b081088    92980300
w      0819b08108c    92c4c000
w      0819b081090    92c57f0a
w      0819b081094    94960600
w      0819b081098    91a2ff78
w      0819b08109c    9294ff14
w      0819b0810a0    9295ffd8
w      0819b0810a4    92960303
w      0819b0810a8    9399f810
w      0819b0810ac    939a1f02
w      0819b0810b0    93437c08
w      0819b0810b4    91c04040
w      0819b0810b8    9468fcdc
w      0819b0810bc    94690301
w      0819b0810c0    946f7c44
w      0819b0810c4    94790f07
w      0819b0810c8    934f1818
w      0819b0810cc    93900705
w      0819b0810d0    93910f07
w      0819b0810d4    9390f040
w      0819b0810d8    9394ff20
w      0819b0810dc    9395ff00
w      0819b0810e0    9396ff80
w      0819b0810e4    93970707
w      0819b0810e8    9370ff50
w      0819b0810ec    9371ffc3
w      0819b0810f0    9374ff50
w      0819b0810f4    9375ffc3
w      0819b0810f8    93411f08
w      0819b0810fc    9342ff08
w      0819b081100    93430301
w      0819b081104    93451f0f
w      0819b081108    9346ffef
w      0819b08110c    93470301
w      0819b081110    934cffb0
w      0819b081114    934dff7b
w      0819b081118    934eff01
w      0819b08111c    934f0300
w      0819b081120    9358ffe0
w      0819b081124    9359ff02
w      0819b081128    935affff
w      0819b08112c    935b0303
w      0819b081130    935cffe0
w      0819b081134    935dff02
w      0819b081138    935effff
w      0819b08113c    935f0303
w      0819b081140    96f4ffff
w      0819b081144    96f5ffff
w      0819b081148    96f6ffff
w      0819b08114c    96f7ff0f
w      0819b081150    96f8ffff
w      0819b081154    96f9ffff
w      0819b081158    96faffff
w      0819b08115c    96fbffff
w      0819b081160    92c61000
w      0819b081164    947cffcc
w      0819b081168    947dffcc
w      0819b08116c    947effcc
w      0819b081170    947f0300
w      0819b081174    9490ffcc
w      0819b081178    9491ffcc
w      0819b08117c    9492ffcc
w      0819b081180    94930300
w      0819b081184    9474fe00
w      0819b081188    9475ff00
w      0819b08118c    94767f2d
w      0819b081190    94c0e080
w      0819b081194    94c1ffeb
w      0819b081198    94c21f01
w      0819b08119c    9438ff32
w      0819b0811a0    92c80100
w      0819b0811a4    91680c0c
w      0819b0811a8    939b1010
w      0819b0811ac    936e0800
w      0819b0811b0    9380ff00
w      0819b0811b4    9382ffff
w      0819b0811b8    938eff40
w      0819b0811bc    938cff51
w      0819b0811c0    937affff
w      0819b0811c4    937b0101
w      0819b0811c8    9378ffff
w      0819b0811cc    93790101
w      0819b0811d0    93863f00
w      0819b0811d4    93843f00
w      0819b0811d8    96d70202
w      0819b0811dc    d0000006
w      0819b0811e0    1048000f
w      0819b0811e4    610701c0
w      0819b0811e8    f00002f1
w      0819b0811ec    00000000
w      0819b0811f0    91c80100
w      0819b0811f4    96ec2e08
w      0819b0811f8    924c1000
w      0819b0811fc    92980300
w      0819b081200    92c4c000
w      0819b081204    92c57f0a
w      0819b081208    94960600
w      0819b08120c    91a2ff78
w      0819b081210    9294ff14
w      0819b081214    9295ffd8
w      0819b081218    92960303
w      0819b08121c    9399f810
w      0819b081220    939a1f02
w      0819b081224    93437c08
w      0819b081228    91c04040
w      0819b08122c    9468fcdc
w      0819b081230    94690301
w      0819b081234    946f7c44
w      0819b081238    94790f07
w      0819b08123c    934f1818
w      0819b081240    93900705
w      0819b081244    93910f07
w      0819b081248    9390f000
w      0819b08124c    9394ff20
w      0819b081250    9395ff00
w      0819b081254    9396ff80
w      0819b081258    93970707
w      0819b08125c    9370ff50
w      0819b081260    9371ffc3
w      0819b081264    9374ff50
w      0819b081268    9375ffc3
w      0819b08126c    93411f08
w      0819b081270    9342ff08
w      0819b081274    93430301
w      0819b081278    93451f0f
w      0819b08127c    9346ffef
w      0819b081280    93470301
w      0819b081284    934cffb0
w      0819b081288    934dff7b
w      0819b08128c    934eff01
w      0819b081290    934f0300
w      0819b081294    9358ffe0
w      0819b081298    9359ff02
w      0819b08129c    935affff
w      0819b0812a0    935b0303
w      0819b0812a4    935cffe0
w      0819b0812a8    935dff02
w      0819b0812ac    935effff
w      0819b0812b0    935f0303
w      0819b0812b4    96f4ffff
w      0819b0812b8    96f5ffff
w      0819b0812bc    96f6ffff
w      0819b0812c0    96f7ff0f
w      0819b0812c4    96f8ffff
w      0819b0812c8    96f9ffff
w      0819b0812cc    96faffff
w      0819b0812d0    96fbffff
w      0819b0812d4    92c61000
w      0819b0812d8    947cffcc
w      0819b0812dc    947dffcc
w      0819b0812e0    947effcc
w      0819b0812e4    947f0300
w      0819b0812e8    9490ffcc
w      0819b0812ec    9491ffcc
w      0819b0812f0    9492ffcc
w      0819b0812f4    94930300
w      0819b0812f8    9474fe00
w      0819b0812fc    9475ff00
w      0819b081300    94767f2d
w      0819b081304    94c0e080
w      0819b081308    94c1ffeb
w      0819b08130c    94c21f01
w      0819b081310    9438ff32
w      0819b081314    92c80100
w      0819b081318    91680c0c
w      0819b08131c    939b1010
w      0819b081320    936e0808
w      0819b081324    9380ff00
w      0819b081328    9382ffff
w      0819b08132c    938eff40
w      0819b081330    938cff51
w      0819b081334    937affff
w      0819b081338    937b0101
w      0819b08133c    9378ffff
w      0819b081340    93790101
w      0819b081344    93863f00
w      0819b081348    93843f00
w      0819b08134c    96d70202
w      0819b081350    d0000006
w      0819b081354    1048000f
w      0819b081358    610701c0
w      0819b08135c    f00002f1
w      0819b081360    00000000
w      0819b081364    00000000
w      0819b081368    c0000000
w      0819b08136c    00000000
w      0819b081370    c0000000
w      0819b081374    00000000
w      0819b081378    c0000000
w      0819b08137c    94e10100
w      0819b081380    94e50100
w      0819b081384    94e90100
w      0819b081388    94ed0100
w      0819b08138c    94f10100
w      0819b081390    94f50100
w      0819b081394    94f90100
w      0819b081398    94fd0100
w      0819b08139c    f0000600
w      0819b0813a0    f00004fd
w      0819b0813a4    96d0ff00
w      0819b0813a8    96d1ff00
w      0819b0813ac    96d2ff00
w      0819b0813b0    96d3ff00
w      0819b0813b4    c0000000
w      0819b0813b8    91b54040
w      0819b0813bc    91b48080
w      0819b0813c0    91b62424
w      0819b0813c4    91b40202
w      0819b0813c8    91b68080
w      0819b0813cc    91b40101
w      0819b0813d0    96217f7f
w      0819b0813d4    96227f7f
w      0819b0813d8    96217f00
w      0819b0813dc    96227f00
w      0819b0813e0    44000000
w      0819b0813e4    c0000000
w      0819b0813e8    f00004ee
w      0819b0813ec    00000000
w      0819b0813f0    c0000000
w      0819b0813f4    96d6ff00
w      0819b0813f8    9500ff00
w      0819b0813fc    9501ff00
w      0819b081400    9502ff00
w      0819b081404    95030700
w      0819b081408    9504ff00
w      0819b08140c    9505ff00
w      0819b081410    9506ff00
w      0819b081414    95070700
w      0819b081418    9508ff00
w      0819b08141c    95090100
w      0819b081420    950cff00
w      0819b081424    950dff00
w      0819b081428    950eff00
w      0819b08142c    950fff00
w      0819b081430    9510ff00
w      0819b081434    9511ff00
w      0819b081438    9512ff00
w      0819b08143c    95137f00
w      0819b081440    9514ff00
w      0819b081444    9515ff00
w      0819b081448    9516ff00
w      0819b08144c    9518ff80
w      0819b081450    9519ff00
w      0819b081454    951aff00
w      0819b081458    951b0700
